ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),delivery_category
0x9571,HYDRES13DEL01,27.0,4.6,17.43,78.4,17.5,78.47,02-04-2022,19:30,19:35,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,13,Food
0x2e2a,BANGRES03DEL02,23.0,4.8,12.98,77.64,13.0,77.66,15-03-2022,10:35,10:45,Fog,Jam,1,Buffet,motorcycle,1.0,No,Urban,11,Food
0x32b0,RANCHIRES01DEL01,,,23.42,85.32,23.53,85.43,27-03-2022,,20:25,,,3,Snack,scooter,0.0,No,Metropolitian,29,Food
0x3318,BANGRES010DEL02,25.0,4.7,12.93,77.61,13.06,77.74,20-03-2022,17:50,17:55,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,23,Food
0x7726,INDORES07DEL01,38.0,4.5,22.72,75.89,22.73,75.9,28-03-2022,08:15,08:20,Windy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,24,Food
0x94dd,COIMBRES03DEL02,32.0,4.8,11.03,77.02,11.11,77.1,27-03-2022,17:10,17:20,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,26,Food
0x8227,JAPRES16DEL01,22.0,4.3,26.85,75.8,26.92,75.87,18-03-2022,19:50,0.833333333,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,Food
0xfc1,VADRES06DEL03,35.0,4.9,22.31,73.17,22.34,73.2,19-03-2022,20:30,20:45,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,Grocery
0x8322,MYSRES13DEL01,35.0,4.1,12.31,76.66,12.42,76.77,02-03-2022,17:20,17:35,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,Food
0xc082,ALHRES11DEL03,34.0,4.8,0.0,0.0,0.06,0.06,11-02-2022,18:40,18:50,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,18,Food
0xa635,PUNERES14DEL01,22.0,3.5,18.52,73.84,18.59,73.91,25-03-2022,23:40,23:50,Sunny,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,33,Food
0xa35,INDORES11DEL01,,,22.75,75.89,22.76,75.9,05-03-2022,,11:05,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,Food
0x33be,BANGRES02DEL02,28.0,4.9,12.97,77.65,13.02,77.7,07-03-2022,17:20,17:25,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,24,Food
0x3d21,RANCHIRES16DEL01,35.0,3.6,23.37,85.33,23.44,85.4,04-04-2022,22:20,22:35,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,34,Food
0xd152,BHPRES15DEL03,38.0,4.8,23.23,77.43,23.29,77.49,11-02-2022,1,24:10:00,Fog,Jam,1,Meal,scooter,1.0,No,Urban,17,Food
0x1c01,MUMRES19DEL03,31.0,5.0,19.13,72.81,19.19,72.87,19-03-2022,22:55,0.958333333,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,Food
0x45f,RANCHIRES14DEL01,,,0.0,0.0,0.01,0.01,01-03-2022,,10:45,,,3,Meal,electric_scooter,0.0,No,Metropolitian,27,Food
0xd550,ALHRES19DEL03,26.0,5.0,25.46,81.86,25.49,81.89,17-02-2022,22:10,22:25,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,10,Food
0x7ffc,BANGRES16DEL01,36.0,4.4,13.03,77.57,13.14,77.68,16-03-2022,17:55,18:05,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,31,Food
0x9e4e,COIMBRES19DEL03,26.0,4.6,11.02,77.0,11.05,77.03,01-04-2022,19:30,19:45,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,Food
0xcef2,LUDHRES010DEL03,38.0,4.1,30.89,75.82,31.03,75.96,14-02-2022,20:45,20:50,Fog,Jam,2,Snack,scooter,1.0,No,,41,Food
0x4e5a,JAPRES03DEL03,25.0,4.3,26.91,75.8,27.0,75.89,08-03-2022,18:30,18:35,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,37,Food
0x3776,BANGRES04DEL01,25.0,5.0,12.98,77.64,12.99,77.65,17-03-2022,0.5,12:10,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,32,Food
0xca9b,ALHRES09DEL02,30.0,4.7,0.0,0.0,0.08,0.08,14-02-2022,17:25,17:35,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Urban,24,Food
0xbe1,CHENRES06DEL03,,,13.05,80.26,13.08,80.29,05-04-2022,20:25,20:30,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,24,Food
0x929,MUMRES16DEL02,,,19.12,72.91,19.17,72.96,11-03-2022,,18:35,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,17,Food
0x9107,CHENRES09DEL02,33.0,4.2,13.04,80.26,13.06,80.28,30-03-2022,11:45,11:55,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,39,Food
0x7317,COIMBRES02DEL02,39.0,4.9,11.02,77.0,11.1,77.08,04-04-2022,17:25,17:30,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,Food
0x8464,MYSRES05DEL03,34.0,4.5,12.32,76.63,12.35,76.66,03-04-2022,20:40,20:45,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,28,Food
0x9af2,HYDRES02DEL03,37.0,4.2,17.41,78.45,17.44,78.48,19-03-2022,22:15,22:30,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,Food
0x8d48,JAPRES18DEL03,36.0,4.8,26.91,75.75,26.94,75.78,13-03-2022,23:10,23:20,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,20,Food
0xa077,PUNERES02DEL01,29.0,4.9,18.55,73.8,18.62,73.87,20-03-2022,19:40,19:55,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,45,Food
0x8fa0,SURRES01DEL01,30.0,4.4,21.19,72.79,21.3,72.9,02-04-2022,22:10,22:25,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,35,Food
0x291d,VADRES11DEL01,32.0,5.0,22.31,73.17,22.38,73.24,27-03-2022,0.875,21:15,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,43,Food
0x7b54,PUNERES010DEL01,21.0,4.8,18.54,73.9,18.61,73.97,23-03-2022,22:35,22:45,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,13,Food
0x895b,BANGRES06DEL02,24.0,4.2,12.98,77.64,13.11,77.77,20-03-2022,18:30,18:45,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,Grocery
0x8583,INDORES16DEL02,28.0,4.9,22.74,75.89,22.82,75.97,16-03-2022,19:25,19:35,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,Food
0xd6bf,AURGRES11DEL01,39.0,4.9,0.0,0.0,0.11,0.11,14-02-2022,22:35,22:40,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,21,Food
0x4340,RANCHIRES20DEL02,21.0,5.0,23.4,85.39,23.48,85.47,12-03-2022,22:35,22:40,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,11,Food
0x8c35,SURRES09DEL02,24.0,4.8,21.18,72.8,21.31,72.93,06-03-2022,0.791666667,19:05,Fog,Jam,0,Snack,motorcycle,,No,Metropolitian,37,Food
0xdd00,AURGRES09DEL03,35.0,4.8,19.87,75.37,19.9,75.4,13-02-2022,17:10,17:20,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,Food
0xdac9,KOLRES11DEL02,25.0,4.5,22.58,88.4,22.66,88.48,14-02-2022,23:15,23:30,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,20,Food
0x5d7a,JAPRES09DEL01,20.0,5.0,26.91,75.79,26.98,75.86,18-03-2022,0.791666667,19:15,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,22,Food
0x65b1,MYSRES13DEL01,23.0,4.7,12.31,76.66,12.38,76.73,08-03-2022,20:50,0.875,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,Food
0x80aa,MYSRES20DEL01,28.0,4.7,12.34,76.62,12.45,76.73,04-04-2022,23:35,23:45,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,25,Food
0xb22b,RANCHIRES010DEL01,31.0,4.8,23.35,85.33,23.42,85.4,06-03-2022,21:55,22:05,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,Food
0x1a31,JAPRES06DEL01,28.0,4.5,26.91,75.8,26.98,75.87,31-03-2022,18:50,18:55,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,16,Food
0xc2ba,LUDHRES18DEL03,20.0,3.9,30.89,75.83,30.95,75.89,11-02-2022,20:40,20:45,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,Food
0x9892,JAPRES17DEL02,26.0,4.9,26.89,75.81,27.02,75.94,18-03-2022,21:45,0.916666667,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,22,Food
0xddb7,GOARES19DEL01,34.0,4.6,0.0,0.0,0.01,0.01,13-02-2022,0.416666667,10:15,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,Food
0x4cce,PUNERES12DEL01,24.0,4.8,18.52,73.83,18.53,73.84,09-03-2022,0.5,12:15,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,10,Food
0x8b86,COIMBRES20DEL03,35.0,4.8,10.99,76.96,11.08,77.05,04-04-2022,20:25,20:40,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,43,Food
0xad08,INDORES010DEL03,31.0,4.7,22.75,75.9,22.78,75.93,05-04-2022,19:50,20:05,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Urban,19,Food
0xd4df,KOLRES20DEL02,20.0,4.7,22.51,88.36,22.59,88.44,18-02-2022,22:30,22:45,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,28,Food
0x6561,INDORES08DEL01,32.0,4.0,22.73,75.9,22.74,75.91,03-03-2022,10:55,0.458333333,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,31,Food
0xd02f,BHPRES03DEL03,25.0,4.7,23.21,77.44,23.24,77.47,11-02-2022,17:45,0.75,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,19,Food
0x6932,VADRES19DEL03,29.0,5.0,22.31,73.17,22.34,73.2,19-03-2022,20:40,20:55,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,20,Food
0x5697,JAPRES13DEL02,20.0,4.8,26.85,75.8,26.9,75.85,26-03-2022,20:25,20:40,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,14,Food
0x25eb,JAPRES09DEL03,23.0,4.7,26.91,75.79,27.05,75.93,14-03-2022,0.875,21:10,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,42,Food
0x9abf,INDORES06DEL03,33.0,5.0,22.73,75.88,22.82,75.97,23-03-2022,17:40,17:55,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,Food
0x9790,COIMBRES13DEL01,24.0,4.8,11.0,76.98,11.11,77.09,12-03-2022,21:15,21:25,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,16,Food
0x768d,MUMRES09DEL03,25.0,4.8,18.99,72.83,19.05,72.89,24-03-2022,17:20,17:35,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,22,Food
0x8e3,SURRES010DEL03,,,21.17,72.79,21.23,72.85,09-03-2022,,18:30,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,Grocery
0x2c5a,PUNERES19DEL02,31.0,4.4,18.56,73.92,18.69,74.05,04-03-2022,22:20,22:25,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,37,Food
0x163c,MYSRES17DEL01,38.0,4.8,12.33,76.62,12.37,76.66,21-03-2022,0.708333333,17:05,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,17,Food
0xd398,DEHRES08DEL01,22.0,4.6,30.36,78.07,30.47,78.18,12-02-2022,21:30,21:45,Sunny,Jam,0,Snack,motorcycle,0.0,No,Urban,15,Food
0x417b,SURRES15DEL01,35.0,4.7,21.16,72.77,21.17,72.78,01-04-2022,0.416666667,10:10,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,Food
0x4291,SURRES03DEL01,34.0,3.8,21.19,72.79,21.3,72.9,18-03-2022,22:15,22:30,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,39,Food
0x5761,CHENRES05DEL03,20.0,4.8,13.06,80.26,13.15,80.35,08-03-2022,22:40,22:45,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,Food
0xc8f,VADRES04DEL01,29.0,4.6,0.0,0.0,0.01,0.01,05-03-2022,08:20,08:35,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,16,Food
0xa49a,VADRES11DEL03,20.0,3.5,22.31,73.17,22.34,73.2,28-03-2022,21:55,22:10,Sunny,Jam,0,Buffet,motorcycle,3.0,Yes,Semi-Urban,50,Food
0xb4e4,COIMBRES03DEL02,30.0,4.2,11.03,77.02,11.11,77.1,02-03-2022,19:20,19:30,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,49,Food
0xbc1,SURRES16DEL01,,,21.16,72.77,21.17,72.78,30-03-2022,,10:50,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Urban,14,Food
0xa866,VADRES08DEL03,24.0,4.4,0.0,0.0,0.03,0.03,19-03-2022,20:45,20:50,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,49,Food
0xdb84,ALHRES05DEL01,35.0,4.0,25.46,81.84,25.57,81.95,16-02-2022,21:35,21:50,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,35,Food
0x7008,COIMBRES15DEL01,28.0,4.8,11.01,76.95,11.02,76.96,03-03-2022,09:35,09:50,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,18,Food
0xa22e,INDORES20DEL02,22.0,5.0,22.73,75.87,22.78,75.92,09-03-2022,20:35,20:40,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,11,Food
0x7820,COIMBRES17DEL01,23.0,4.8,11.03,76.94,11.1,77.01,31-03-2022,20:35,20:45,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Urban,33,Food
0x9f9a,VADRES15DEL01,32.0,4.3,0.0,0.0,0.01,0.01,07-03-2022,09:30,09:35,Stormy,Low,0,Meal,motorcycle,,No,Metropolitian,28,Food
0x41f5,PUNERES12DEL02,22.0,4.9,18.52,73.83,18.54,73.85,09-03-2022,08:35,08:50,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,16,Food
0x7d1a,RANCHIRES15DEL03,34.0,4.6,23.37,85.34,23.43,85.4,19-03-2022,20:10,20:25,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,Food
0x3b72,INDORES14DEL01,30.0,4.7,22.76,75.89,22.77,75.9,19-03-2022,11:15,11:30,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,Food
0x8c6a,VADRES13DEL01,20.0,4.8,22.31,73.16,22.35,73.2,30-03-2022,16:15,16:25,Stormy,Jam,0,Snack,motorcycle,1.0,No,Urban,14,Food
0x25a5,SURRES07DEL02,20.0,5.0,21.17,72.79,21.25,72.87,02-03-2022,20:35,20:50,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,Food
0xca3b,LUDHRES04DEL03,39.0,4.6,30.91,75.84,30.94,75.87,17-02-2022,0.958333333,23:10,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,24,Grocery
0xa598,RANCHIRES17DEL02,27.0,4.7,23.37,85.34,23.39,85.36,03-03-2022,08:20,08:30,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,11,Food
0x1812,JAPRES04DEL02,35.0,4.8,26.9,75.79,26.92,75.81,11-03-2022,09:15,09:30,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,Food
0x53e7,PUNERES06DEL02,24.0,4.8,18.55,73.9,18.68,74.03,06-04-2022,19:55,20:05,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,Food
0xdd8c,BHPRES11DEL03,25.0,4.9,23.23,77.43,23.29,77.49,17-02-2022,18:15,18:30,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,17,Food
0x2668,PUNERES09DEL01,28.0,4.8,18.54,73.9,18.58,73.94,05-03-2022,16:35,16:50,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,14,Food
0x4945,MUMRES07DEL02,33.0,4.6,19.09,72.83,19.17,72.91,27-03-2022,22:50,0.958333333,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,30,Food
0x4d6a,JAPRES06DEL02,35.0,4.9,26.91,75.8,26.96,75.85,28-03-2022,23:40,23:45,Sandstorms,Low,2,Meal,scooter,1.0,No,,21,Food
0x99b6,CHENRES09DEL01,30.0,4.9,13.04,80.26,13.11,80.33,06-04-2022,21:15,21:30,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,Food
0x9869,CHENRES18DEL03,31.0,4.9,12.98,80.23,13.04,80.29,01-03-2022,23:40,23:55,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,Food
0x4593,BANGRES17DEL03,31.0,4.8,12.97,77.61,13.06,77.7,16-03-2022,17:10,17:15,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,21,Grocery
0xce38,GOARES19DEL02,24.0,4.7,0.0,0.0,0.02,0.02,11-02-2022,10:40,10:45,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,Grocery
0xacdc,MUMRES15DEL02,33.0,5.0,19.18,72.84,19.2,72.86,03-03-2022,09:10,09:15,Sandstorms,Jam,2,Drinks,scooter,1.0,No,,24,Food
0xc947,BHPRES04DEL01,39.0,4.6,23.18,77.42,23.29,77.53,14-02-2022,18:25,18:40,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18,Food
0xdfa1,KNPRES19DEL03,37.0,4.5,26.49,80.32,26.55,80.38,11-02-2022,22:35,22:40,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,Food
0x4062,JAPRES17DEL03,26.0,4.8,26.89,75.81,26.92,75.84,01-03-2022,18:35,18:45,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,21,Grocery
0x4b99,RANCHIRES07DEL02,35.0,4.4,23.36,85.33,23.41,85.38,26-03-2022,18:30,18:35,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Urban,32,Food
0xc529,KOLRES04DEL01,29.0,4.8,22.54,88.36,22.55,88.37,17-02-2022,0.458333333,11:05,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,14,Food
0xb9d7,PUNERES02DEL01,24.0,4.8,18.55,73.8,18.56,73.81,19-03-2022,10:55,11:10,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,19,Food
0x41ee,JAPRES06DEL02,25.0,4.9,26.91,75.8,27.04,75.93,06-04-2022,17:45,17:55,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Urban,27,Food
0xae81,PUNERES15DEL01,20.0,4.5,18.64,73.75,18.68,73.79,24-03-2022,13:20,13:35,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,Grocery
0x949a,SURRES18DEL01,28.0,5.0,21.15,72.78,21.22,72.85,06-03-2022,23:30,23:35,Windy,Jam,1,Snack,scooter,,No,Metropolitian,13,Food
0xbb43,RANCHIRES20DEL01,29.0,5.0,23.4,85.39,23.41,85.4,07-03-2022,10:20,10:35,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,21,Food
0x26be,RANCHIRES06DEL02,37.0,4.8,23.36,85.33,23.38,85.35,30-03-2022,0.375,09:15,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,27,Food
0xcf60,KOLRES12DEL01,30.0,4.8,22.55,88.35,22.56,88.36,17-02-2022,10:20,10:25,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,Grocery
0x665b,COIMBRES06DEL03,23.0,5.0,11.02,77.0,11.11,77.09,12-03-2022,17:20,17:35,Fog,Jam,2,Buffet,scooter,0.0,No,Urban,34,Food
0xd086,LUDHRES08DEL01,36.0,4.5,30.9,75.83,30.97,75.9,12-02-2022,22:10,22:20,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,18,Food
0x500f,HYDRES13DEL03,39.0,4.5,17.43,78.4,17.52,78.49,02-03-2022,1,24:05:00,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,37,Food
0x7f7e,BANGRES01DEL02,28.0,4.9,12.93,77.62,12.98,77.67,09-03-2022,17:45,17:55,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,13,Food
0xb01d,MUMRES11DEL01,32.0,4.8,18.99,72.83,19.0,72.84,03-04-2022,08:55,0.375,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,18,Food
0x50e7,HYDRES010DEL03,38.0,4.9,17.43,78.4,17.49,78.46,01-03-2022,18:40,18:55,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,31,Food
0xde8e,BHPRES14DEL03,32.0,4.7,0.0,0.0,0.09,0.09,12-02-2022,18:15,18:30,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,24,Food
0x411e,MYSRES20DEL02,35.0,4.8,12.34,76.62,12.47,76.75,29-03-2022,19:55,20:10,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,42,Food
0xd14c,KOLRES03DEL03,33.0,4.8,22.53,88.36,22.59,88.42,17-02-2022,22:20,22:30,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,21,Food
0x8cc7,HYDRES04DEL02,27.0,4.9,17.41,78.33,17.54,78.46,29-03-2022,20:55,0.875,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,Food
0x5cde,INDORES07DEL01,28.0,4.9,22.72,75.89,22.79,75.96,08-03-2022,0.833333333,20:15,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,17,Food
0x2048,CHENRES18DEL01,27.0,4.6,12.98,80.23,13.02,80.27,05-04-2022,15:50,15:55,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,22,Food
0x759d,BANGRES14DEL01,23.0,5.0,12.95,77.7,13.02,77.77,12-03-2022,21:55,22:05,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,27,Food
0x1432,COIMBRES04DEL02,37.0,4.2,11.02,77.01,11.1,77.09,06-04-2022,0.916666667,22:15,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,37,Grocery
0x7a4d,CHENRES09DEL03,36.0,4.9,13.04,80.26,13.1,80.32,15-03-2022,18:35,18:40,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,24,Food
0xdbab,AGRRES02DEL02,32.0,4.9,0.0,0.0,0.08,0.08,18-02-2022,21:55,0.916666667,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,47,Food
0x5e22,RANCHIRES09DEL03,38.0,4.8,23.35,85.33,23.41,85.39,24-03-2022,23:10,23:15,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,17,Food
0x6c74,MUMRES02DEL03,38.0,4.8,19.22,72.86,19.28,72.92,01-03-2022,20:25,20:35,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,27,Food
0xdc27,ALHRES010DEL02,27.0,5.0,0.0,0.0,0.05,0.05,11-02-2022,23:55,24:10:00,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,16,Food
0x836d,HYDRES06DEL01,31.0,4.4,17.46,78.38,17.53,78.45,25-03-2022,19:35,19:40,Stormy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,53,Food
0xabbe,HYDRES20DEL02,21.0,4.2,17.48,78.55,17.5,78.57,15-03-2022,0.416666667,10:15,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,Food
0x29dd,COIMBRES02DEL01,26.0,4.7,11.02,77.0,11.13,77.11,04-04-2022,21:35,21:50,Windy,Jam,1,Drinks,scooter,0.0,No,,22,Food
0x96c3,PUNERES15DEL01,23.0,4.9,18.64,73.75,18.71,73.82,10-03-2022,18:25,18:30,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,36,Food
0x2f75,RANCHIRES07DEL02,36.0,4.8,23.36,85.33,23.44,85.41,06-04-2022,20:50,0.875,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,15,Food
0x4248,COIMBRES07DEL03,,,10.96,76.97,11.02,77.03,19-03-2022,,24:05:00,,,0,Meal,motorcycle,1.0,No,Metropolitian,17,Food
0x92dd,BANGRES09DEL01,34.0,4.7,12.93,77.62,12.97,77.66,28-03-2022,12:45,0.541666667,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,26,Food
0x54b6,COIMBRES07DEL02,20.0,4.9,10.96,76.97,11.04,77.05,31-03-2022,22:15,22:20,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15,Food
0x5177,COIMBRES05DEL03,25.0,4.1,11.02,77.0,11.08,77.06,24-03-2022,22:10,22:20,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,Food
0x9150,INDORES03DEL02,36.0,4.6,22.75,75.87,22.83,75.95,23-03-2022,21:10,21:15,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,30,Food
0x5997,CHENRES18DEL02,27.0,4.7,12.98,80.23,13.06,80.31,10-03-2022,22:50,0.958333333,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,20,Food
0xc775,AURGRES01DEL02,35.0,4.1,19.88,75.35,19.9,75.37,17-02-2022,10:15,10:25,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,Food
0x4e36,MYSRES02DEL01,31.0,4.8,12.3,76.64,12.34,76.68,26-03-2022,14:40,14:45,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,Food
0xdb58,DEHRES02DEL01,33.0,4.8,0.0,0.0,0.11,0.11,12-02-2022,23:30,23:40,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,Grocery
0x6e6f,JAPRES15DEL01,23.0,5.0,26.89,75.8,27.0,75.91,02-03-2022,0.875,21:10,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,44,Grocery
0x8bb9,BANGRES19DEL02,23.0,4.5,12.91,77.68,13.04,77.81,31-03-2022,18:45,18:50,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,26,Food
0x74c1,VADRES12DEL01,29.0,4.7,0.0,0.0,0.11,0.11,25-03-2022,17:25,17:35,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,14,Food
0x35ce,COIMBRES010DEL01,29.0,4.8,11.0,76.98,11.04,77.02,28-03-2022,15:20,15:35,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,Food
0xd044,AURGRES13DEL02,30.0,5.0,19.88,75.32,19.93,75.37,15-02-2022,23:15,23:25,Cloudy,Jam,2,Meal,scooter,1.0,No,Urban,19,Food
